MLS Number,Property Type,Status,Street Number,Street Name,Unit Number,City/Location,Zip Code,County,List Price,Close Price,Close Date,Area,Subdivision,Master Planned Community,Market Area,School District,School Elementary,School Middle,School High,Sq Ft Total,Price Sq Ft List,Price Sq Ft Sold,Lot Size,Acres,Price Acre List,Price Acre Sales,Year Built,Bedrooms,Baths Full,Baths Half,Baths Total,Room Count,Fireplaces Number,Stories,New Construction,New Construction Desc,Pool Private,No Of Garage Cap,Style,DOM,CDOM,List Office MLSID,List Office Name,List Agent MLSID,List Agent Full Name,Selling Office MLSID,Selling Office Name,Selling Agent MLSID,Selling Agent Full Name,Realist Owner Name,Last Change Timestamp,List Date ,Cap_Rate
51043287,Rental,Terminated,920,Westcott,127,Houston,77007,Harris,$1400.00,,,16,Memorial Park Village,,Rice Military/Washington Corridor,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),LAMAR HIGH SCHOOL (HOUSTON),597,$2.35,,,,,,2016,1,1,0,1,1,,5,FALSE,,FALSE,0,Traditional,22,22,NANP01,Nan & Company Properties,ERICACAP,Erica Capistran,,,,,,08/20/2019 11:33:51 PM,07/29/2019 12:00:00 AM,#N/A
65942854,Rental,Terminated,1520,Memorial,301,Houston,77007,Harris,$1409.00,,,9,Memorial Heights,,Washington East/Sabine,27 - Houston,CROCKETT ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,597,$2.36,,0,,,,2016,0,1,0,1,1,0,7,TRUE,Never Lived In,FALSE,1,Contemporary/Modern,22,22,NANP01,Nan & Company Properties,LoaaannnH,Loan Hoang,,,,,,08/07/2019 5:54:53 PM,07/16/2019 12:00:00 AM,#N/A
51263397,Rental,Terminated,5201,Memorial,502,Houston,77007,Harris,$1415.00,,,16,Bayou On Bend,,Rice Military/Washington Corridor,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),LAMAR HIGH SCHOOL (HOUSTON),892,$1.59,,,3.5836,$395.00,,2006,1,1,0,1,1,,6,FALSE,,FALSE,0,Contemporary/Modern,15,15,NANP01,Nan & Company Properties,LoaaannnH,Loan Hoang,,,,,,07/31/2019 12:45:17 PM,07/16/2019 12:00:00 AM,#N/A
57901267,Rental,Terminated,1520,Memorial,402,Houston,77007,Harris,$1449.00,,,9,Memorial Heights,,Washington East/Sabine,27 - Houston,CROCKETT ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,607,$2.39,,0,,,,2016,1,1,0,1,1,0,7,TRUE,Never Lived In,FALSE,1,Contemporary/Modern,5,5,NANP01,Nan & Company Properties,loaaannnh,Loan Hoang,,,,,,09/05/2019 2:26:39 PM,08/31/2019 12:00:00 AM,#N/A
42993854,Rental,Terminated,920,Westcott,123,Houston,77007,Harris,$1450.00,,,16,Memorial Park Village,,Rice Military/Washington Corridor,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),LAMAR HIGH SCHOOL (HOUSTON),659,$2.20,,,,,,2016,1,1,0,1,1,,5,FALSE,,FALSE,0,Traditional,16,16,NANP01,Nan & Company Properties,ERICACAP,Erica Capistran,,,,,,09/05/2019 2:19:11 PM,08/20/2019 12:00:00 AM,#N/A
73431853,Rental,Terminated,150,N Sabine St,128,Houston,77007,Harris,$1451.00,,,16,NA,,Midtown - Houston,27 - Houston,CROCKETT ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,740,$1.96,,,,,,1998,1,1,0,1,2,,,FALSE,,FALSE,1,,29,29,GLDM01,Goldmount Real Estate Group,zainkhan,Zain Khan,,,,,,08/21/2019 10:24:01 AM,07/15/2019 12:00:00 AM,#N/A
70656358,Rental,Terminated,150,N Sabine St,326,Houston,77007,Harris,$1482.00,,,16,NA,,Midtown - Houston,27 - Houston,CROCKETT ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,740,$2.00,,,,,,1998,1,1,0,1,2,,,FALSE,,FALSE,1,,22,22,GLDM01,Goldmount Real Estate Group,zainkhan,Zain Khan,,,,,,08/21/2019 10:18:38 AM,07/15/2019 12:00:00 AM,#N/A
84290232,Rental,Terminated,150,N Sabine St,228,Houston,77007,Harris,$1482.00,,,16,NA,,Midtown - Houston,27 - Houston,CROCKETT ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,740,$2.00,,,,,,1998,1,1,0,1,2,,,FALSE,,FALSE,1,,15,15,GLDM01,Goldmount Real Estate Group,zainkhan,Zain Khan,,,,,,08/21/2019 10:19:03 AM,07/15/2019 12:00:00 AM,#N/A
47289232,Rental,Terminated,920,Westcott,244,Houston,77007,Harris,$1500.00,,,16,Memorial Park Village,,Rice Military/Washington Corridor,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),LAMAR HIGH SCHOOL (HOUSTON),692,$2.17,,,,,,2016,1,1,0,1,1,,5,FALSE,,FALSE,0,Traditional,16,38,NANP01,Nan & Company Properties,eureste,Thomas Eureste,,,,,,09/05/2019 2:21:20 PM,08/20/2019 12:00:00 AM,#N/A
28490570,Rental,Terminated,1520,Memorial,239,Houston,77007,Harris,$1513.00,,,9,Memorial Heights,,Washington East/Sabine,27 - Houston,CROCKETT ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,607,$2.49,,0,,,,2016,0,1,0,1,1,0,7,TRUE,Never Lived In,FALSE,1,Contemporary/Modern,22,86,NANP01,Nan & Company Properties,LoaaannnH,Loan Hoang,,,,,,08/07/2019 5:50:15 PM,07/16/2019 12:00:00 AM,#N/A
65911313,Rental,Terminated,5201,Memorial,401,Houston,77007,Harris,$1520.00,,,16,Bayou On Bend,,Rice Military/Washington Corridor,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),LAMAR HIGH SCHOOL (HOUSTON),892,$1.70,,,3.5836,$424.00,,2006,1,1,0,1,1,,6,FALSE,,FALSE,0,Contemporary/Modern,20,128,NANP01,Nan & Company Properties,LoaaannnH,Loan Hoang,,,,,,08/20/2019 11:08:21 PM,07/31/2019 12:00:00 AM,#N/A
50410300,Rental,Terminated,150,N Sabine St,160,Houston,77007,Harris,$1542.00,,,16,NA,,Midtown - Houston,27 - Houston,CROCKETT ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,894,$1.72,,,,,,1998,1,1,0,1,2,,,FALSE,,FALSE,1,,15,15,GLDM01,Goldmount Real Estate Group,zainkhan,Zain Khan,,,,,,07/30/2019 5:37:29 AM,07/15/2019 12:00:00 AM,#N/A
59749376,Rental,Terminated,1520,Memorial Way,325,Houston,77007,Harris,$1545.00,,,9,Memorial Multifamily Reserve A,,Washington East/Sabine,27 - Houston,CROCKETT ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,702,$2.20,,,,,,2016,1,1,0,1,1,0,,FALSE,,FALSE,0,Traditional,5,27,NANP01,Nan & Company Properties,iamcarlos,Carlos Rodriguez,,,,,,09/05/2019 2:25:36 PM,08/31/2019 12:00:00 AM,#N/A
31318538,Rental,Terminated,1520,Memorial,324,Houston,77007,Harris,$1545.00,,,9,Memorial Heights,,Washington East/Sabine,27 - Houston,CROCKETT ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,624,$2.48,,0,,,,2016,1,1,0,1,1,0,7,TRUE,Never Lived In,FALSE,1,Contemporary/Modern,5,115,NANP01,Nan & Company Properties,acantu,Albert Cantu,,,,,,09/05/2019 2:24:03 PM,08/31/2019 12:00:00 AM,#N/A
57932518,Rental,Terminated,1520,Memorial,411,Houston,77007,Harris,$1545.00,,,9,Memorial Heights,,Washington East/Sabine,27 - Houston,CROCKETT ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,624,$2.48,,0,,,,2016,1,1,0,1,1,0,7,TRUE,Never Lived In,FALSE,1,Contemporary/Modern,24,110,NANP01,Nan & Company Properties,LoaaannnH,Loan Hoang,,,,,,08/31/2019 10:55:03 AM,08/07/2019 12:00:00 AM,#N/A
64274720,Rental,Terminated,6551,Westcott,B1,Houston,77007,Harris,$1550.00,,,16,Memorial Park Apt Condos,,Memorial Park,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),LAMAR HIGH SCHOOL (HOUSTON),1210,$1.28,,9731,0.2234,$6938.00,,2008,1,1,0,1,4,,1,FALSE,,FALSE,0,,43,43,HALA01,Howard Lang,anlang,Howard Lang,,,,,,09/13/2019 11:48:42 AM,07/23/2019 12:00:00 AM,#N/A
47586549,Rental,Terminated,150,N Sabine St,428,Houston,77007,Harris,$1551.00,,,16,NA,,Midtown - Houston,27 - Houston,CROCKETT ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,740,$2.10,,,,,,1998,1,1,0,1,2,,,FALSE,,FALSE,1,,36,36,GLDM01,Goldmount Real Estate Group,zainkhan,Zain Khan,,,,,,08/21/2019 10:23:29 AM,07/15/2019 12:00:00 AM,#N/A
18859336,Rental,Terminated,920,Westcott,134,Houston,77007,Harris,$1560.00,,,16,Memorial Park Village,,Rice Military/Washington Corridor,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),LAMAR HIGH SCHOOL (HOUSTON),659,$2.37,,,,,,2016,1,1,0,1,1,,5,FALSE,,FALSE,0,Traditional,32,82,NANP01,Nan & Company Properties,eureste,Thomas Eureste,,,,,,07/29/2019 4:28:37 PM,06/27/2019 12:00:00 AM,#N/A
13302603,Rental,Terminated,5201,Memorial,328,Houston,77007,Harris,$1565.00,,,16,Bayou On Bend,,Rice Military/Washington Corridor,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),LAMAR HIGH SCHOOL (HOUSTON),1007,$1.55,,,3.5836,$437.00,,2006,1,1,0,1,1,,6,FALSE,,FALSE,0,Contemporary/Modern,15,81,NANP01,Nan & Company Properties,stephliu,Stephanie Liu,,,,,,09/04/2019 1:01:05 PM,08/20/2019 12:00:00 AM,#N/A
88621015,Rental,Terminated,920,Westcott,453,Houston,77007,Harris,$1570.00,,,16,Memorial Park Village,,Rice Military/Washington Corridor,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),LAMAR HIGH SCHOOL (HOUSTON),718,$2.19,,,,,,2016,1,1,0,1,1,,5,FALSE,,FALSE,0,Traditional,22,22,NANP01,Nan & Company Properties,ERICACAP,Erica Capistran,,,,,,08/20/2019 11:34:17 PM,07/29/2019 12:00:00 AM,#N/A
96623193,Rental,Terminated,150,N Sabine St,260,Houston,77007,Harris,$1579.00,,,16,NA,,Midtown - Houston,27 - Houston,CROCKETT ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,894,$1.77,,,,,,1998,1,1,0,1,2,,,FALSE,,FALSE,1,,37,37,GLDM01,Goldmount Real Estate Group,zainkhan,Zain Khan,,,,,,08/21/2019 10:15:05 AM,07/15/2019 12:00:00 AM,#N/A
43784266,Rental,Terminated,920,Westcott,337,Houston,77007,Harris,$1595.00,,,16,Memorial Park Village,,Rice Military/Washington Corridor,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),LAMAR HIGH SCHOOL (HOUSTON),723,$2.21,,,,,,2016,1,1,0,1,1,,5,FALSE,,FALSE,0,Traditional,16,16,NANP01,Nan & Company Properties,natgar,Natalie Garza,,,,,,09/05/2019 2:22:08 PM,08/20/2019 12:00:00 AM,#N/A
41679563,Rental,Terminated,920,Westcott,437,Houston,77007,Harris,$1595.00,,,16,Memorial Park Village,,Rice Military/Washington Corridor,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),LAMAR HIGH SCHOOL (HOUSTON),723,$2.21,,,,,,2016,1,1,0,1,1,,5,FALSE,,FALSE,0,Traditional,22,22,NANP01,Nan & Company Properties,natgar,Natalie Garza,,,,,,08/20/2019 11:35:35 PM,07/29/2019 12:00:00 AM,#N/A
51623150,Rental,Terminated,1520,Memorial Way,325,Houston,77007,Harris,$1601.00,,,9,Memorial Multifamily Reserve A,,Washington East/Sabine,27 - Houston,CROCKETT ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,702,$2.28,,,,,,2016,1,1,0,1,1,0,,FALSE,,FALSE,0,Traditional,22,22,NANP01,Nan & Company Properties,iamcarlos,Carlos Rodriguez,,,,,,08/07/2019 5:55:39 PM,07/16/2019 12:00:00 AM,#N/A
81284842,Rental,Terminated,1520,Memorial Way,316,Houston,77007,Harris,$1647.00,,,9,Memorial Multifamily Reserve A,,Washington East/Sabine,27 - Houston,CROCKETT ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,726,$2.27,,,,,,2016,1,1,0,1,1,0,,FALSE,,FALSE,0,Traditional,23,23,NANP01,Nan & Company Properties,acantu,Albert Cantu,,,,,,08/31/2019 10:54:01 AM,08/08/2019 12:00:00 AM,#N/A
69157552,Rental,Terminated,5201,Memorial,421,Houston,77007,Harris,$1650.00,,,16,Bayou On Bend,,Rice Military/Washington Corridor,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),LAMAR HIGH SCHOOL (HOUSTON),1037,$1.59,,,3.5836,$460.00,,2006,1,1,0,1,1,,6,FALSE,,FALSE,0,Contemporary/Modern,15,35,NANP01,Nan & Company Properties,ANGELAAMF,Angela Ford,,,,,,09/04/2019 1:02:30 PM,08/20/2019 12:00:00 AM,#N/A
52784511,Rental,Terminated,920,Westcott,233,Houston,77007,Harris,$1670.00,,,16,Memorial Park Village,,Rice Military/Washington Corridor,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),LAMAR HIGH SCHOOL (HOUSTON),792,$2.11,,,,,,2016,1,1,0,1,1,,5,FALSE,,FALSE,0,Traditional,16,16,NANP01,Nan & Company Properties,natgar,Natalie Garza,,,,,,09/05/2019 2:22:25 PM,08/20/2019 12:00:00 AM,#N/A
3689235,Rental,Terminated,920,Westcott,223,Houston,77007,Harris,$1670.00,,,16,Memorial Park Village,,Rice Military/Washington Corridor,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),LAMAR HIGH SCHOOL (HOUSTON),792,$2.11,,,,,,2016,1,1,0,1,1,,5,FALSE,,FALSE,0,Traditional,22,60,NANP01,Nan & Company Properties,natgar,Natalie Garza,,,,,,08/20/2019 11:35:04 PM,07/29/2019 12:00:00 AM,#N/A
59396407,Rental,Terminated,920,Westcott,216,Houston,77007,Harris,$1675.00,,,16,Memorial Park Village,,Rice Military/Washington Corridor,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),LAMAR HIGH SCHOOL (HOUSTON),723,$2.32,,,,,,2016,1,1,0,1,1,,5,FALSE,,FALSE,0,Traditional,32,32,NANP01,Nan & Company Properties,natgar,Natalie Garza,,,,,,07/29/2019 4:27:28 PM,06/27/2019 12:00:00 AM,#N/A
89391728,Rental,Terminated,1520,Memorial Way,516,Houston,77007,Harris,$1677.00,,,9,Memorial Multifamily Reserve A,,Washington East/Sabine,27 - Houston,CROCKETT ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,726,$2.31,,,,,,2016,1,1,0,1,1,0,,FALSE,,FALSE,0,Traditional,5,5,NANP01,Nan & Company Properties,iamcarlos,Carlos Rodriguez,,,,,,09/05/2019 2:25:51 PM,08/31/2019 12:00:00 AM,#N/A
74826561,Rental,Terminated,1520,Memorial Way,213,Houston,77007,Harris,$1677.00,,,9,Memorial Multifamily Reserve A,,Washington East/Sabine,27 - Houston,CROCKETT ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,818,$2.05,,,,,,2016,1,1,0,1,1,0,,FALSE,,FALSE,0,Traditional,23,23,NANP01,Nan & Company Properties,acantu,Albert Cantu,,,,,,08/31/2019 10:53:19 AM,08/08/2019 12:00:00 AM,#N/A
9857183,Rental,Terminated,150,N Sabine St,330,Houston,77007,Harris,$1677.00,,,16,NA,,Midtown - Houston,27 - Houston,CROCKETT ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,748,$2.24,,,,,,1998,1,1,0,1,2,,,FALSE,,FALSE,1,,15,15,GLDM01,Goldmount Real Estate Group,zainkhan,Zain Khan,,,,,,08/21/2019 10:18:13 AM,07/15/2019 12:00:00 AM,#N/A
26414158,Rental,Terminated,1520,Memorial Way,322,Houston,77007,Harris,$1679.00,,,9,Memorial Multifamily Reserve A,,Washington East/Sabine,27 - Houston,CROCKETT ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,808,$2.08,,,,,,2016,1,1,0,1,1,0,,FALSE,,FALSE,0,Traditional,5,28,NANP01,Nan & Company Properties,LoaaannnH,Loan Hoang,,,,,,09/05/2019 2:26:15 PM,08/31/2019 12:00:00 AM,#N/A
64179891,Rental,Terminated,1520,Memorial Way,213,Houston,77007,Harris,$1687.00,,,9,Memorial Multifamily Reserve A,,Washington East/Sabine,27 - Houston,CROCKETT ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,818,$2.06,,,,,,2016,1,1,0,1,1,0,,FALSE,,FALSE,0,Traditional,5,28,NANP01,Nan & Company Properties,acantu,Albert Cantu,,,,,,09/05/2019 2:24:30 PM,08/31/2019 12:00:00 AM,#N/A
20452489,Rental,Terminated,920,Westcott,214,Houston,77007,Harris,$1699.00,,,16,Memorial Park Village,,Rice Military/Washington Corridor,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),LAMAR HIGH SCHOOL (HOUSTON),800,$2.12,,,,,,2016,1,1,0,1,2,,5,FALSE,,FALSE,0,Traditional,22,333,NANP01,Nan & Company Properties,eureste,Thomas Eureste,,,,,,08/20/2019 11:36:28 PM,07/29/2019 12:00:00 AM,#N/A
46959261,Rental,Terminated,6551,Westcott,D1,Houston,77007,Harris,$1700.00,,,16,Memorial Park Apt Condos,,Memorial Park,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),LAMAR HIGH SCHOOL (HOUSTON),1210,$1.40,,9731,0.2234,$7610.00,,2008,1,1,0,1,4,,1,FALSE,,FALSE,1,,35,35,HALA01,Howard Lang,anlang,Howard Lang,,,,,,09/13/2019 11:48:58 AM,07/23/2019 12:00:00 AM,#N/A
51542099,Rental,Terminated,5201,Memorial,324,Houston,77007,Harris,$1715.00,,,16,Bayou On Bend,,Rice Military/Washington Corridor,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),LAMAR HIGH SCHOOL (HOUSTON),1007,$1.70,,,3.5836,$479.00,,2006,1,1,0,1,1,,6,FALSE,,FALSE,0,Contemporary/Modern,15,15,NANP01,Nan & Company Properties,ANGELAAMF,Angela Ford,,,,,,07/31/2019 12:46:35 PM,07/16/2019 12:00:00 AM,#N/A
8309063,Rental,Terminated,920,Westcott,314,Houston,77007,Harris,$1720.00,,,16,Memorial Park Village,,Rice Military/Washington Corridor,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),LAMAR HIGH SCHOOL (HOUSTON),800,$2.15,,,,,,2016,1,1,0,1,2,,5,FALSE,,FALSE,0,Traditional,16,16,NANP01,Nan & Company Properties,eureste,Thomas Eureste,,,,,,09/05/2019 2:21:49 PM,08/20/2019 12:00:00 AM,#N/A
87307629,Rental,Terminated,5201,Memorial,328,Houston,77007,Harris,$1730.00,,,16,Bayou On Bend,,Rice Military/Washington Corridor,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),LAMAR HIGH SCHOOL (HOUSTON),1007,$1.72,,,3.5836,$483.00,,2006,1,1,0,1,1,,6,FALSE,,FALSE,0,Contemporary/Modern,20,66,NANP01,Nan & Company Properties,stephliu,Stephanie Liu,,,,,,08/20/2019 11:05:38 PM,07/31/2019 12:00:00 AM,#N/A
50437207,Rental,Terminated,1520,Memorial Way,322,Houston,77007,Harris,$1740.00,,,9,Memorial Multifamily Reserve A,,Washington East/Sabine,27 - Houston,CROCKETT ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,808,$2.15,,,,,,2016,1,1,0,1,1,0,,FALSE,,FALSE,0,Traditional,23,23,NANP01,Nan & Company Properties,iamcarlos,Carlos Rodriguez,,,,,,08/31/2019 10:56:04 AM,08/08/2019 12:00:00 AM,#N/A
34257757,Rental,Terminated,5201,Memorial,217,Houston,77007,Harris,$1745.00,,,16,Bayou On Bend,,Rice Military/Washington Corridor,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),LAMAR HIGH SCHOOL (HOUSTON),1280,$1.36,,,3.5836,$487.00,,2006,2,2,0,2,2,,6,FALSE,,FALSE,0,Contemporary/Modern,15,75,NANP01,Nan & Company Properties,stephliu,Stephanie Liu,,,,,,09/04/2019 1:01:28 PM,08/20/2019 12:00:00 AM,#N/A
59177050,Rental,Terminated,150,N Sabine St,214,Houston,77007,Harris,$1765.00,,,16,NA,,Midtown - Houston,27 - Houston,CROCKETT ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,1028,$1.72,,,,,,1998,1,1,0,1,2,,,FALSE,,FALSE,1,,37,37,GLDM01,Goldmount Real Estate Group,zainkhan,Zain Khan,,,,,,08/21/2019 10:16:27 AM,07/15/2019 12:00:00 AM,#N/A
55829938,Rental,Terminated,150,N Sabine St,144,Houston,77007,Harris,$1791.00,,,16,NA,,Midtown - Houston,27 - Houston,CROCKETT ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,1028,$1.74,,,,,,1998,1,1,0,1,2,,,FALSE,,FALSE,1,,17,17,GLDM01,Goldmount Real Estate Group,zainkhan,Zain Khan,,,,,,08/21/2019 10:19:52 AM,07/13/2019 12:00:00 AM,#N/A
97655041,Rental,Terminated,2502,Roy,,Houston,77007,Harris,$1800.00,,,9,Cottage Oaks,,Cottage Grove,27 - Houston,LOVE ELEMENTARY SCHOOL,HOGG MIDDLE SCHOOL (HOUSTON),WALTRIP HIGH SCHOOL,1182,$1.52,,6630,,,,1955,3,1,0,1,6,,1,FALSE,,FALSE,1,"Contemporary/Modern, Traditional",48,48,TRNR01,Martha Turner Sotheby's,achiang,Angela Chiang,,,,,,08/29/2019 11:23:38 AM,07/12/2019 12:00:00 AM,#N/A
59262372,Rental,Terminated,5201,Memorial,140,Houston,77007,Harris,$1820.00,,,16,Bayou On Bend,,Rice Military/Washington Corridor,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),LAMAR HIGH SCHOOL (HOUSTON),1109,$1.64,,,3.5836,$508.00,,2006,2,2,0,2,2,,6,FALSE,,FALSE,0,Contemporary/Modern,15,15,NANP01,Nan & Company Properties,stephliu,Stephanie Liu,,,,,,09/04/2019 1:01:52 PM,08/20/2019 12:00:00 AM,#N/A
51249786,Rental,Terminated,5201,Memorial,421,Houston,77007,Harris,$1825.00,,,16,Bayou On Bend,,Rice Military/Washington Corridor,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),LAMAR HIGH SCHOOL (HOUSTON),1037,$1.76,,,3.5836,$509.00,,2006,1,1,0,1,1,,6,FALSE,,FALSE,0,Contemporary/Modern,20,20,NANP01,Nan & Company Properties,ANGELAAMF,Angela Ford,,,,,,08/20/2019 11:06:09 PM,07/31/2019 12:00:00 AM,#N/A
29508186,Rental,Terminated,920,Westcott,558,Houston,77007,Harris,$1825.00,,,16,Memorial Park Village,,Rice Military/Washington Corridor,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),LAMAR HIGH SCHOOL (HOUSTON),960,$1.90,,,,,,2016,1,1,0,1,2,,5,FALSE,,FALSE,0,Traditional,22,22,NANP01,Nan & Company Properties,ERICACAP,Erica Capistran,,,,,,08/20/2019 11:33:28 PM,07/29/2019 12:00:00 AM,#N/A
38012373,Rental,Terminated,920,Westcott,503,Houston,77007,Harris,$1825.00,,,16,Memorial Park Village,,Rice Military/Washington Corridor,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),LAMAR HIGH SCHOOL (HOUSTON),759,$2.40,,,,,,2016,1,1,0,1,1,,5,FALSE,,FALSE,0,Traditional,32,32,NANP01,Nan & Company Properties,natgar,Natalie Garza,,,,,,07/29/2019 4:26:50 PM,06/27/2019 12:00:00 AM,#N/A
17002540,Rental,Terminated,920,Westcott,244,Houston,77007,Harris,$1850.00,,,16,Memorial Park Village,,Rice Military/Washington Corridor,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),LAMAR HIGH SCHOOL (HOUSTON),692,$2.67,,,,,,2016,1,1,0,1,1,,5,FALSE,,FALSE,0,Traditional,22,22,NANP01,Nan & Company Properties,eureste,Thomas Eureste,,,,,,08/20/2019 11:36:07 PM,07/29/2019 12:00:00 AM,#N/A
62909656,Rental,Terminated,150,N Sabine St,411,Houston,77007,Harris,$1850.00,,,16,NA,,Midtown - Houston,27 - Houston,CROCKETT ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,1075,$1.72,,,,,,1998,1,1,0,1,2,,,FALSE,,FALSE,1,,15,15,GLDM01,Goldmount Real Estate Group,zainkhan,Zain Khan,,,,,,08/21/2019 10:17:25 AM,07/15/2019 12:00:00 AM,#N/A
